ExCuSe,Dummy
1.4000000000000057,355.6
1.0,356.0
2.0,356.0
2.0000000000000284,356.0
1.9999999999999716,356.0
6.0,356.0
6.0,356.0
2.0000000000000284,356.0
2.0,356.0
4.0,356.0
1.9999999999999716,356.0
3.0,356.0
3.400000000000034,356.59999999999997
0.799999999999983,357.20000000000005
17.799999999999983,357.79999999999995
18.400000000000034,358.40000000000003
1.0,359.0
1.0,359.0
9.0,359.0
11.0,359.0
1.0,359.0
1.0,359.0
0.6000000000000227,359.4
10.200000000000017,359.79999999999995
10.200000000000017,360.20000000000005
10.600000000000023,360.6
9.0,361.0
1.200000000000017,361.20000000000005
1.400000000000034,361.40000000000003
11.599999999999966,361.59999999999997
1.799999999999983,361.79999999999995
2.0,362.0
12.0,362.0
2.0000000000000284,362.0
11.999999999999972,362.0
2.0,362.0
2.0,362.0
2.1999999999999886,362.2
22.400000000000006,362.4
2.5999999999999943,362.6
2.8000000000000114,362.8
3.0,363.0
2.400000000000034,362.40000000000003
8.200000000000017,361.79999999999995
8.799999999999983,361.20000000000005
0.5999999999999659,360.59999999999997
10.0,360.0
0.39999999999997726,359.6
90.80000000000001,359.2
8.800000000000011,358.8
101.60000000000002,358.4
8.0,358.0
4.599999999999966,354.59999999999997
8.0,358.0
5.0,355.0
2.0,358.0
1.0,341.0
3.0,333.0
6.0,324.0
7.0,323.0
10.0,320.0
0.0,320.0
9.400000000000006,319.4
8.800000000000011,318.8
1.8000000000000114,318.2
2.4000000000000057,317.6
23.0,317.0
23.799999999999983,316.20000000000005
12.399999999999977,315.4
5.399999999999977,314.6
16.200000000000017,313.79999999999995
7.0,313.0
8.400000000000006,312.6
7.800000000000011,312.2
1.8000000000000114,311.8
2.5999999999999943,311.4
1.0,311.0
8.800000000000011,311.2
1.4000000000000057,311.4
18.400000000000006,311.6
5.199999999999989,311.8
18.0,312.0
17.99999999999997,312.0
1.0,312.0
12.0,312.0
8.000000000000028,312.0
8.0,312.0
17.99999999999997,312.0
8.0,312.0
12.0,312.0
1.9999999999999716,312.0
2.0,312.0
1.6000000000000227,311.6
8.799999999999983,311.20000000000005
1.200000000000017,310.79999999999995
9.600000000000023,310.4
0.0,310.0
9.800000000000011,310.2
10.600000000000023,310.4
99.39999999999998,310.6
19.19999999999999,310.8
29.0,311.0
0.6000000000000227,310.6
0.20000000000001705,310.20000000000005
9.799999999999983,309.79999999999995
1.6000000000000227,309.4
1.0,309.0
11.199999999999989,308.8
101.39999999999998,308.6
2.6000000000000227,308.4
101.80000000000001,308.2
92.0,308.0
4.0,309.0
102.0,308.0
7.0,303.0
1.6000000000000227,298.4
94.0,296.0
104.80000000000001,295.2
105.6,294.4
86.4,293.6
107.19999999999999,292.8
98.0,292.0
89.39999999999998,290.6
19.799999999999983,289.20000000000005
92.20000000000002,287.79999999999995
22.600000000000023,286.4
75.0,285.0
24.599999999999994,283.4
23.19999999999999,281.8
89.80000000000001,280.2
26.400000000000006,278.6
93.0,277.0
74.99999999999997,275.0
77.0,273.0
79.0,271.0
81.00000000000003,269.0
83.0,267.0
85.19999999999999,264.8
77.4,262.6
59.599999999999994,260.4
81.80000000000001,258.2
84.0,256.0
85.80000000000001,254.2
87.6,252.4
89.4,250.6
91.19999999999999,248.8
93.0,247.0
74.00000000000003,245.99999999999997
5.0,245.0
7.0,244.0
1.0000000000000284,243.00000000000003
3.0,242.0
0.5999999999999659,240.40000000000003
91.20000000000002,238.79999999999998
1.799999999999983,237.20000000000002
42.599999999999966,235.59999999999997
0.0,234.0
3.5999999999999943,232.4
89.19999999999999,230.8
90.80000000000001,229.2
3.4000000000000057,227.6
94.0,226.0
75.0,225.0
7.0,224.0
10.0,223.0
98.0,222.0
0.0,221.0
99.40000000000003,220.59999999999997
55.79999999999998,220.20000000000002
100.20000000000002,219.79999999999998
3.599999999999966,219.40000000000003
101.0,219.0
91.19999999999999,218.8
91.39999999999998,218.60000000000002
4.600000000000023,218.39999999999998
81.80000000000001,218.2
102.0,218.0
3.1999999999999886,217.8
82.4,217.6
72.6,217.4
72.80000000000001,217.2
73.0,217.0
72.4,217.6
3.8000000000000114,218.2
91.19999999999999,218.8
100.6,219.4
90.0,220.0
32.79999999999998,219.79999999999998
80.40000000000003,219.59999999999997
100.59999999999997,219.40000000000003
100.79999999999998,219.20000000000002
81.0,219.0
91.0,219.0
5.0,219.0
41.0,219.0
101.0,219.0
3.0,219.0
80.80000000000001,219.2
3.6000000000000227,219.39999999999998
100.39999999999998,219.60000000000002
100.19999999999999,219.8
100.0,220.0
99.80000000000001,220.2
99.60000000000002,220.39999999999998
0.6000000000000227,220.60000000000002
89.19999999999999,220.8
99.0,221.0
90.80000000000001,219.2
87.0,223.0
88.0,222.0
71.0,219.0
78.0,212.0
75.0,205.0
18.0,202.0
91.0,199.0
1.0,200.0
102.0,198.0
8.200000000000017,197.79999999999998
7.400000000000034,197.59999999999997
72.59999999999997,197.40000000000003
70.79999999999998,197.20000000000002
83.0,197.0
83.20000000000002,196.79999999999998
0.5999999999999659,196.59999999999997
0.5999999999999659,196.40000000000003
0.799999999999983,196.20000000000002
7.0,196.0
1.1999999999999886,195.8
4.400000000000006,195.6
0.5999999999999943,195.4
0.8000000000000114,195.2
5.0,195.0
0.5999999999999943,195.4
2.1999999999999886,195.8
0.19999999999998863,196.2
2.5999999999999943,196.6
1.0,197.0
0.5999999999999659,197.59999999999997
0.20000000000001705,198.20000000000002
0.20000000000001705,198.79999999999998
1.599999999999966,199.40000000000003
0.0,200.0
0.0,201.0
2.842170943040401e-14,202.00000000000003
0.9999999999999716,202.99999999999997
1.0,204.0
1.0,205.0
1.1999999999999886,205.8
1.0,208.0
1.0,210.0
4.0,214.0
23.0,223.0
142.0,222.0
150.0,230.0
150.0,230.0
150.0,230.0
150.0,230.0
150.0,230.0
150.0,230.0
20.0,230.0
13.799999999999983,243.79999999999998
15.0,245.0
14.0,246.0
9.0,251.0
10.0,250.0
29.0,251.0
17.0,247.0
1.5999999999999943,248.4
36.19999999999999,249.8
11.800000000000011,251.2
17.400000000000006,252.6
6.0,254.0
4.200000000000017,255.79999999999998
2.400000000000034,257.59999999999997
10.599999999999966,259.40000000000003
10.799999999999983,261.20000000000005
18.0,263.0
5.599999999999994,264.4
4.199999999999989,265.8
2.8000000000000114,267.2
11.400000000000006,268.6
20.0,270.0
16.599999999999966,273.40000000000003
16.0,274.0
3.0,277.0
16.400000000000034,283.59999999999997
13.0,287.0
11.400000000000006,288.6
9.800000000000011,290.2
1.8000000000000114,291.8
6.599999999999994,293.4
5.0,295.0
3.8000000000000114,296.2
12.599999999999994,297.4
11.400000000000006,298.6
10.199999999999989,299.8
9.0,301.0
8.0,302.0
7.0,303.0
16.0,304.0
5.0,305.0
14.0,306.0
13.399999999999977,306.6
2.8000000000000114,307.2
22.19999999999999,307.8
1.6000000000000227,308.4
21.0,309.0
9.400000000000034,309.40000000000003
10.200000000000017,309.79999999999995
19.799999999999983,310.20000000000005
9.400000000000034,310.59999999999997
9.0,311.0
8.800000000000011,311.2
68.60000000000002,311.4
68.39999999999998,311.6
1.8000000000000114,311.8
68.0,312.0
67.80000000000001,312.2
77.6,312.4
7.400000000000006,312.6
2.8000000000000114,312.8
77.0,313.0
17.399999999999977,312.6
7.800000000000011,312.2
18.19999999999999,311.8
18.600000000000023,311.4
1.0,311.0
19.399999999999977,310.6
19.80000000000001,310.2
0.19999999999998863,309.8
0.6000000000000227,309.4
11.0,309.0
21.0,309.0
11.0,309.0
81.0,309.0
11.0,309.0
81.0,309.0
81.19999999999999,308.8
81.39999999999998,308.6
1.6000000000000227,308.4
81.80000000000001,308.2
2.0,308.0
82.0,308.0
82.0,308.0
82.0,308.0
22.0,308.0
82.0,308.0
72.0,308.0
82.0,308.0
12.0,308.0
82.0,308.0
72.0,308.0
72.39999999999998,307.6
82.80000000000001,307.2
13.199999999999989,306.8
13.600000000000023,306.4
84.0,306.0
24.19999999999999,305.8
14.399999999999977,305.6
4.600000000000023,305.4
5.199999999999989,305.2
5.0,305.0
5.599999999999966,304.40000000000003
86.19999999999999,303.8
6.800000000000011,303.2
7.400000000000034,302.59999999999997
8.0,302.0
1.1999999999999886,301.2
0.4000000000000341,300.40000000000003
10.400000000000034,299.59999999999997
1.1999999999999886,298.8
12.0,298.0
3.1999999999999886,296.8
14.400000000000034,295.59999999999997
15.599999999999966,294.40000000000003
6.800000000000011,293.2
8.0,292.0
8.0,292.0
21.0,289.0
22.0,288.0
13.199999999999989,276.8
17.0,273.0
11.399999999999977,271.4
10.200000000000045,269.79999999999995
1.7999999999999545,268.20000000000005
13.399999999999977,266.6
15.0,265.0
15.599999999999966,264.40000000000003
16.19999999999999,263.8
16.80000000000001,263.2
17.400000000000034,262.59999999999997
78.0,262.0
18.0,262.0
18.0,262.0
18.0,262.0
18.0,262.0
18.0,262.0
8.400000000000034,261.59999999999997
18.80000000000001,261.2
19.19999999999999,260.8
19.599999999999966,260.40000000000003
20.0,260.0
20.399999999999977,259.6
20.80000000000001,259.2
11.199999999999989,258.8
11.600000000000023,258.4
8.0,258.0
7.0,253.0
19.0,251.0
16.0,254.0
7.600000000000023,252.39999999999998
9.0,251.0
9.199999999999989,250.8
9.400000000000034,250.59999999999997
19.599999999999966,250.40000000000003
9.800000000000011,250.2
10.0,250.0
10.800000000000011,249.2
21.599999999999966,248.40000000000003
22.400000000000034,247.59999999999997
3.1999999999999886,246.8
6.0,246.0
14.800000000000011,245.2
5.599999999999966,244.40000000000003
6.400000000000034,243.59999999999997
17.19999999999999,242.8
8.0,242.0
8.800000000000011,241.2
9.599999999999966,240.40000000000003
32.400000000000034,239.59999999999997
1.1999999999999886,238.8
12.0,238.0
24.19999999999999,236.8
5.600000000000023,235.60000000000002
15.600000000000023,234.39999999999998
26.80000000000001,233.2
8.0,232.0
1.400000000000034,230.59999999999997
0.19999999999998863,229.2
12.199999999999989,227.8
0.4000000000000341,226.40000000000003
0.0,225.0
2.3999999999999773,223.60000000000002
0.8000000000000114,222.2
0.19999999999998863,220.8
31.599999999999994,219.4
2.0,218.0
0.0,218.0
0.0,218.0
3.0,219.0
18.0,212.0
24.0,199.0
2.0,198.0
0.9999999999999716,197.00000000000003
1.0000000000000284,195.99999999999997
1.0,195.0
1.0,194.0
1.1999999999999886,192.8
0.4000000000000057,191.6
13.599999999999994,190.4
0.8000000000000114,189.2
1.0,188.0
0.9999999999999716,187.00000000000003
1.0,186.0
1.0,185.0
1.0000000000000284,183.99999999999997
1.0,183.0
1.5999999999999943,182.4
0.19999999999998863,181.8
0.19999999999998863,181.2
0.5999999999999943,180.6
0.0,180.0
27.400000000000006,179.6
0.8000000000000114,179.2
28.19999999999999,178.8
0.5999999999999943,178.4
0.0,178.0
1.1999999999999886,177.8
1.4000000000000057,177.6
0.5999999999999943,177.4
0.8000000000000114,177.2
2.0,177.0
0.19999999999998863,176.8
0.4000000000000057,176.6
0.5999999999999943,176.4
0.8000000000000114,176.2
0.0,176.0
0.8000000000000114,176.2
0.5999999999999943,176.4
0.5999999999999943,176.6
1.1999999999999886,176.8
0.0,177.0
0.19999999999998863,176.8
1.3999999999999773,176.60000000000002
1.6000000000000227,176.39999999999998
1.8000000000000114,176.2
24.0,176.0
3.599999999999966,179.59999999999997
0.799999999999983,183.20000000000002
2.200000000000017,186.79999999999998
1.599999999999966,190.40000000000003
0.0,194.0
31.80000000000001,194.2
0.6000000000000227,194.39999999999998
0.39999999999997726,194.60000000000002
2.8000000000000114,194.8
1.0,195.0
28.80000000000001,195.2
0.39999999999997726,195.39999999999998
24.399999999999977,195.60000000000002
0.19999999999998863,195.8
0.0,196.0
1.0,196.0
2.842170943040401e-14,195.99999999999997
0.9999999999999716,196.00000000000003
2.0,196.0
1.0,196.0
2.6000000000000227,196.39999999999998
2.200000000000017,196.79999999999998
2.799999999999983,197.20000000000002
1.3999999999999773,197.60000000000002
0.0,198.0
0.20000000000001705,198.79999999999998
0.39999999999997726,199.60000000000002
4.399999999999977,200.39999999999998
18.799999999999983,201.20000000000002
1.0,202.0
26.599999999999994,202.4
10.199999999999989,202.8
24.80000000000001,203.2
0.5999999999999943,203.6
3.0,204.0
0.6000000000000227,206.39999999999998
17.19999999999999,208.8
43.19999999999999,211.2
7.399999999999977,213.60000000000002
13.0,216.0
19.600000000000023,217.39999999999998
13.199999999999989,218.8
0.8000000000000114,220.2
4.399999999999977,221.60000000000002
0.0,223.0
0.799999999999983,223.79999999999998
2.400000000000034,224.59999999999997
2.599999999999966,225.40000000000003
2.799999999999983,226.20000000000002
2.0,227.0
5.200000000000017,227.79999999999998
2.400000000000034,228.59999999999997
2.599999999999966,229.40000000000003
2.799999999999983,230.20000000000002
2.0,231.0
2.8000000000000114,231.2
1.5999999999999943,231.4
2.4000000000000057,231.6
2.1999999999999886,231.8
2.0,232.0
2.0,232.0
2.0000000000000284,231.99999999999997
1.9999999999999716,232.00000000000003
2.0,232.0
2.0,232.0
2.6000000000000227,232.39999999999998
2.200000000000017,232.79999999999998
1.799999999999983,233.20000000000002
1.3999999999999773,233.60000000000002
19.0,234.0
0.39999999999997726,234.60000000000002
1.8000000000000114,235.2
1.1999999999999886,235.8
0.39999999999997726,236.39999999999998
0.0,237.0
1.5999999999999943,237.6
0.8000000000000114,238.2
0.8000000000000114,238.8
0.5999999999999943,239.4
0.0,240.0
1.200000000000017,240.79999999999998
0.5999999999999659,241.59999999999997
0.5999999999999659,242.40000000000003
1.799999999999983,243.20000000000002
2.0,244.0
0.39999999999997726,245.60000000000002
1.799999999999983,247.20000000000002
1.200000000000017,248.79999999999998
0.39999999999997726,250.39999999999998
1.0,252.0
0.19999999999998863,252.8
0.5999999999999943,253.6
0.5999999999999943,254.4
0.19999999999998863,255.2
1.0,256.0
0.9999999999999716,257.0
1.0,258.0
1.0,259.0
1.0000000000000284,260.0
1.0,261.0
0.19999999999998863,262.2
0.4000000000000057,263.4
0.4000000000000057,264.6
0.19999999999998863,265.8
0.0,267.0
1.0,268.0
2.842170943040401e-14,269.0
2.842170943040401e-14,270.0
1.0,271.0
0.0,272.0
0.799999999999983,273.20000000000005
0.5999999999999659,274.40000000000003
1.400000000000034,275.59999999999997
1.200000000000017,276.79999999999995
1.0,278.0
0.8000000000000114,279.2
1.6000000000000227,280.4
0.39999999999997726,281.6
1.1999999999999886,282.8
0.0,284.0
0.799999999999983,285.20000000000005
0.5999999999999659,286.40000000000003
0.4000000000000341,287.59999999999997
0.20000000000001705,288.79999999999995
0.0,290.0
2.3999999999999773,289.6
10.799999999999983,289.20000000000005
3.200000000000017,288.79999999999995
0.39999999999997726,288.4
1.0,288.0
0.9999999999999716,289.0
2.0,290.0
0.0,291.0
1.0000000000000284,292.0
2.0,293.0
0.5999999999999659,293.59999999999997
0.799999999999983,294.20000000000005
1.200000000000017,294.79999999999995
0.5999999999999659,295.40000000000003
0.0,296.0
0.20000000000001705,296.79999999999995
2.3999999999999773,297.6
0.6000000000000227,298.4
0.20000000000001705,299.20000000000005
0.0,300.0
0.799999999999983,300.20000000000005
0.5999999999999659,300.40000000000003
0.4000000000000341,300.59999999999997
1.200000000000017,300.79999999999995
2.0,301.0
1.5999999999999943,301.4
1.1999999999999886,301.8
0.8000000000000114,302.2
0.4000000000000341,302.59999999999997
1.0,303.0
0.19999999999998863,303.2
0.5999999999999659,303.40000000000003
1.400000000000034,303.59999999999997
0.19999999999998863,303.8
2.0,304.0
0.19999999999998863,303.8
0.6000000000000227,303.6
0.6000000000000227,303.4
0.8000000000000114,303.2
1.0,303.0
1.0,303.0
1.0,303.0
1.0,303.0
0.0,303.0
1.0,303.0
1.0,303.0
1.0,303.0
1.0,303.0
1.0,303.0
1.0,303.0
0.19999999999998863,303.2
0.6000000000000227,303.4
0.39999999999997726,303.6
0.19999999999998863,303.8
0.0,304.0
0.19999999999998863,304.2
0.39999999999997726,304.4
0.6000000000000227,304.6
0.8000000000000114,304.8
0.0,305.0
0.19999999999998863,305.2
0.39999999999997726,305.4
0.6000000000000227,305.6
0.19999999999998863,305.8
1.0,306.0
0.8000000000000114,307.2
0.39999999999997726,308.4
0.6000000000000227,309.6
0.19999999999998863,310.8
0.0,312.0
0.6000000000000227,313.4
3.200000000000017,314.79999999999995
2.799999999999983,316.20000000000005
0.39999999999997726,317.6
2.0,319.0
0.4000000000000057,320.6
0.8000000000000114,322.2
1.1999999999999886,323.8
0.5999999999999943,325.4
0.0,327.0
1.0000000000000284,330.0
2.0,333.0
5.0,336.0
1.9999999999999716,339.0
1.0,342.0
1.8000000000000114,343.2
1.5999999999999943,344.4
0.4000000000000057,345.6
1.1999999999999886,346.8
1.0,348.0
1.3999999999999773,348.6
1.799999999999983,349.20000000000005
2.200000000000017,349.79999999999995
1.6000000000000227,350.4
1.0,351.0
1.5999999999999943,351.4
0.19999999999998863,351.8
0.8000000000000114,352.2
0.4000000000000057,352.6
1.0,353.0
1.0,352.0
1.0,354.0
1.0,353.0
14.0,341.0
1.0,334.0
0.4000000000000341,333.59999999999997
0.799999999999983,333.20000000000005
1.200000000000017,332.79999999999995
1.599999999999966,332.40000000000003
2.0,332.0
1.400000000000034,331.59999999999997
1.799999999999983,331.20000000000005
1.200000000000017,330.79999999999995
1.599999999999966,330.40000000000003
2.0,330.0
1.8000000000000114,329.2
4.599999999999994,328.4
2.4000000000000057,327.6
1.1999999999999886,326.8
2.0,326.0
1.8000000000000114,325.2
1.5999999999999943,324.4
1.4000000000000057,323.6
2.1999999999999886,322.8
1.0,322.0
1.8000000000000114,321.2
1.5999999999999943,320.4
2.4000000000000057,319.6
2.1999999999999886,318.8
2.0,318.0
3.200000000000017,316.79999999999995
3.3999999999999773,315.6
2.6000000000000227,314.4
2.799999999999983,313.20000000000005
2.0,312.0
4.400000000000006,310.6
1.8000000000000114,309.2
2.1999999999999886,307.8
1.5999999999999943,306.4
1.0,305.0
0.4000000000000057,303.6
1.8000000000000114,302.2
1.1999999999999886,300.8
0.4000000000000057,299.4
8.0,298.0
0.5999999999999943,296.6
1.1999999999999886,295.2
0.8000000000000114,293.8
0.5999999999999943,292.4
1.0,291.0
0.0,289.0
0.9999999999999716,287.0
2.842170943040401e-14,285.0
1.0,283.0
6.0,281.0
1.200000000000017,278.79999999999995
1.3999999999999773,276.6
1.6000000000000227,274.4
0.20000000000001705,272.20000000000005
1.0,270.0
0.0,268.0
0.9999999999999716,266.0
2.0000000000000284,264.0
1.0,262.0
1.0,260.0
1.0,258.0
0.9999999999999716,256.0
2.0000000000000284,253.99999999999997
2.0,252.0
1.0,250.0
0.5999999999999943,248.4
1.1999999999999886,246.8
0.19999999999998863,245.2
0.5999999999999943,243.6
0.0,242.0
0.19999999999998863,240.2
0.4000000000000057,238.4
0.4000000000000057,236.6
1.1999999999999886,234.8
2.0,233.0
1.3999999999999773,231.60000000000002
3.8000000000000114,230.2
3.1999999999999886,228.8
3.6000000000000227,227.39999999999998
4.0,226.0
3.0,225.0
3.0,224.0
3.0,223.0
3.0,222.0
4.0,221.0
2.8000000000000114,220.2
0.4000000000000057,219.4
0.5999999999999943,218.6
18.80000000000001,217.8
2.0,217.0
3.6000000000000227,216.39999999999998
14.800000000000011,215.8
2.8000000000000114,215.2
0.6000000000000227,214.60000000000002
0.0,214.0
0.19999999999998863,213.8
0.5999999999999943,213.6
0.4000000000000057,213.4
1.1999999999999886,213.2
1.0,213.0
0.9999999999999716,211.99999999999997
2.0,211.0
1.0,210.0
0.9999999999999716,209.00000000000003
4.0,208.0
5.800000000000011,208.2
8.599999999999994,208.4
3.4000000000000057,208.6
1.1999999999999886,208.8
2.0,209.0
0.8000000000000114,209.2
3.5999999999999943,209.4
3.4000000000000057,209.6
8.199999999999989,209.8
3.0,210.0
2.0,210.0
3.0000000000000284,209.99999999999997
2.9999999999999716,210.00000000000003
6.0,210.0
3.0,210.0
3.8000000000000114,210.2
1.5999999999999943,210.4
3.4000000000000057,210.6
0.19999999999998863,210.8
2.0,211.0
0.8000000000000114,211.2
2.6000000000000227,211.39999999999998
1.3999999999999773,211.60000000000002
2.1999999999999886,211.8
4.0,212.0
0.19999999999998863,213.2
1.3999999999999773,214.39999999999998
0.6000000000000227,215.60000000000002
4.199999999999989,216.8
4.0,218.0
3.0,222.0
3.0000000000000284,225.99999999999997
2.9999999999999716,230.00000000000003
3.0,234.0
1.0,238.0
0.8000000000000114,239.2
0.6000000000000227,240.39999999999998
0.39999999999997726,241.60000000000002
0.19999999999998863,242.8
0.0,244.0
1.4000000000000057,244.6
0.8000000000000114,245.2
1.1999999999999886,245.8
0.5999999999999943,246.4
1.0,247.0
1.6000000000000227,247.39999999999998
1.1999999999999886,247.8
0.8000000000000114,248.2
2.3999999999999773,248.60000000000002
1.0,249.0
0.6000000000000227,249.39999999999998
0.19999999999998863,249.8
0.19999999999998863,250.2
