ExCuSe,Dummy
154.2,284.2
143.8,283.8
153.39999999999998,283.4
173.0,283.0
143.2,283.2
173.4,283.4
173.6,283.6
173.8,283.8
174.0,284.0
174.4,284.4
174.8,284.8
175.2,285.2
175.6,285.6
176.0,286.0
176.0,286.0
175.99999999999997,286.0
186.00000000000003,286.0
176.0,286.0
176.0,286.0
175.8,285.8
185.6,285.6
175.4,285.4
175.2,285.2
175.0,285.0
174.8,284.8
174.6,284.6
174.4,284.4
174.2,284.2
174.0,284.0
174.2,284.2
174.39999999999998,284.4
154.60000000000002,284.6
174.8,284.8
175.0,285.0
185.0,285.0
185.00000000000003,285.0
174.99999999999997,285.0
175.0,285.0
155.0,285.0
184.4,284.4
153.8,283.8
153.2,283.2
152.6,282.6
152.0,282.0
171.4,281.4
170.8,280.8
150.2,280.2
169.6,279.6
149.0,279.0
148.39999999999998,278.4
146.50000000000003,266.5
150.64,260.64
157.51,257.51
158.84999999999997,258.84999999999997
135.26,255.26
135.92,255.92
133.22000000000003,253.22000000000003
144.62,254.62
154.79999999999998,254.79999999999998
151.85999999999999,251.85999999999999
72.72999999999999,250.73
80.87,251.87
131.08,251.08
129.85999999999999,249.85999999999999
123.60000000000002,253.60000000000002
129.62,249.62
129.27,249.27
131.03000000000003,251.03000000000003
131.25,251.25
216.92999999999998,253.07000000000002
133.83,253.83
130.73,250.73
124.78000000000003,254.78000000000003
132.0,262.0
127.97,257.97
113.46999999999997,263.46999999999997
120.92999999999998,260.92999999999995
145.99,255.99
186.61,266.61
182.96999999999997,262.96999999999997
134.11,264.11
153.67000000000002,263.67
124.52000000000001,264.52
157.17,267.16999999999996
167.45999999999998,267.46
166.73999999999998,266.74
193.19,273.19
170.26000000000002,270.26
92.71999999999997,271.71999999999997
180.13,270.13
181.31,281.31
194.24,275.76
148.95000000000002,278.95000000000005
73.21000000000004,281.21000000000004
156.19,276.19
199.04999999999998,280.95000000000005
186.13000000000002,283.87
190.13,279.87
196.45999999999998,283.54
137.26,287.26
76.16,286.15999999999997
184.04000000000002,285.96
196.54000000000002,286.54
94.68999999999997,288.68999999999994
11.45999999999998,290.46
203.26999999999998,293.27
175.70000000000002,294.29999999999995
196.12,296.12
89.17999999999998,296.17999999999995
180.07999999999998,299.92
182.37000000000003,297.63
179.83,300.16999999999996
386.19999999999993,303.80000000000007
11.639999999999986,304.36
179.88,310.12
164.99999999999997,315.0
194.00000000000003,316.0
193.0,317.0
208.0,318.0
220.20000000000002,320.20000000000005
367.6,322.4
185.39999999999998,324.6
363.20000000000005,326.79999999999995
351.0,329.0
100.0,331.0
223.0,333.0
235.0,335.0
353.0,337.0
47.0,339.0
349.6,340.4
328.2,341.8
336.8,343.2
96.6,344.6
344.0,346.0
342.2,347.8
340.4,349.6
348.6,351.4
336.8,353.2
325.0,355.0
322.4,357.6
349.8,360.2
83.80000000000001,362.8
184.6,365.4
322.0,368.0
320.0,370.0
308.0,372.0
316.0,374.0
304.0,376.0
75.0,378.0
34.400000000000034,379.40000000000003
309.20000000000005,380.79999999999995
297.79999999999995,382.20000000000005
46.599999999999966,383.59999999999997
305.0,385.0
78.80000000000001,386.8
68.6,388.6
299.6,390.4
58.19999999999999,392.2
296.0,394.0
294.6,395.4
78.80000000000001,396.8
191.8,398.2
290.4,399.6
279.0,401.0
258.4,401.6
267.8,402.2
207.2,402.8
266.6,403.4
266.0,404.0
284.4,405.6
272.8,407.2
251.2,408.8
249.6,410.4
248.0,412.0
248.20000000000002,411.79999999999995
248.40000000000003,411.59999999999997
258.59999999999997,411.40000000000003
248.79999999999998,411.20000000000005
259.0,411.0
247.39999999999998,412.6
255.79999999999995,414.20000000000005
244.20000000000005,415.79999999999995
252.60000000000002,417.4
251.0,419.0
231.0,419.0
261.0,419.0
251.0,419.0
77.0,419.0
261.0,419.0
250.00000000000006,419.99999999999994
248.99999999999997,421.0
228.00000000000003,422.0
226.99999999999994,423.00000000000006
226.0,424.0
254.0,426.0
243.46,416.53999999999996
242.77999999999997,417.22
242.1,417.9
251.00999999999996,418.99
243.24000000000004,416.76
250.53999999999996,419.46000000000004
249.95999999999995,420.0400000000001
258.88,421.12
248.81999999999996,421.18000000000006
243.4,426.6
214.8,425.2
246.2,423.8
227.6,422.4
249.0,421.0
248.8,421.2
218.6,421.4
198.4,421.6
228.2,421.8
228.0,422.0
239.00000000000006,420.99999999999994
229.99999999999997,420.0
231.00000000000003,419.0
241.99999999999994,418.00000000000006
243.0,417.0
263.0,417.0
243.0,417.0
243.0,417.0
243.0,417.0
243.0,417.0
252.60000000000002,417.4
242.20000000000005,417.79999999999995
251.79999999999995,418.20000000000005
221.39999999999998,418.6
231.0,419.0
251.00000000000006,418.99999999999994
240.99999999999997,419.0
241.00000000000003,419.0
250.99999999999994,419.00000000000006
241.0,419.0
261.8,418.2
242.60000000000005,417.4
263.4,416.6
264.2,415.8
265.0,415.0
265.8,414.2
246.6,413.4
247.4,412.6
248.2,411.8
209.0,411.0
88.20000000000002,401.79999999999995
42.91000000000005,397.0899999999999
17.339999999999975,397.34
54.28000000000003,384.28000000000003
36.440000000000055,366.44000000000005
58.41999999999996,388.41999999999996
60.76000000000005,390.76000000000005
3.730000000000018,386.27
22.25999999999999,422.26
10.370000000000005,429.63
84.48999999999998,385.51
96.80999999999997,383.19000000000005
126.91999999999996,383.08000000000004
109.51999999999995,390.48
129.76999999999995,390.23
130.79000000000005,389.2099999999999
189.91999999999996,390.08000000000004
191.45000000000002,388.54999999999995
52.170000000000016,387.83
64.07,385.93
81.80000000000004,388.19999999999993
62.599999999999966,387.40000000000003
73.59999999999997,386.59999999999997
84.19999999999996,385.80000000000007
75.0,385.0
75.19999999999999,384.8
75.4,384.6
75.6,384.4
75.80000000000001,384.2
16.0,384.0
85.79999999999998,384.20000000000005
85.59999999999997,384.40000000000003
25.400000000000034,384.59999999999997
65.20000000000002,384.79999999999995
75.0,385.0
34.80000000000001,385.2
475.69000000000005,381.69000000000005
77.88000000000002,382.12
76.96999999999994,383.0300000000001
34.0,386.0
73.99999999999994,386.00000000000006
74.00000000000003,386.0
83.99999999999997,386.0
84.00000000000006,385.99999999999994
84.0,386.0
73.19999999999996,386.19999999999993
73.59999999999997,386.40000000000003
83.40000000000003,386.59999999999997
83.19999999999996,386.80000000000007
73.0,387.0
92.4,387.6
71.80000000000001,388.2
71.19999999999999,388.8
40.599999999999994,389.4
90.0,390.0
91.00000000000003,389.0
72.00000000000006,387.99999999999994
52.99999999999994,387.00000000000006
23.99999999999997,386.0
75.0,385.0
75.00000000000003,385.0
95.00000000000006,384.99999999999994
94.99999999999994,385.00000000000006
104.99999999999997,385.0
75.0,385.0
45.80000000000004,384.19999999999993
96.59999999999997,383.40000000000003
77.40000000000003,382.59999999999997
128.19999999999996,381.80000000000007
79.0,381.0
110.40000000000003,379.59999999999997
111.79999999999998,378.20000000000005
133.20000000000002,376.79999999999995
134.59999999999997,375.40000000000003
36.0,374.0
106.80000000000004,373.19999999999993
87.59999999999997,372.40000000000003
46.599999999999966,371.59999999999997
149.19999999999996,370.80000000000007
150.0,370.0
150.6,369.4
131.2,368.8
121.80000000000001,368.2
132.4,367.6
133.0,367.0
134.79999999999998,365.20000000000005
116.60000000000002,363.4
138.39999999999998,361.6
150.20000000000002,359.79999999999995
162.0,358.0
43.19999999999999,357.2
153.6,356.4
76.6,355.6
155.2,354.8
35.0,354.0
84.59999999999997,351.59999999999997
170.79999999999998,349.20000000000005
163.20000000000002,346.79999999999995
145.59999999999997,344.40000000000003
168.0,342.0
179.99999999999997,340.0
182.0,338.0
174.0,336.0
186.00000000000003,334.0
48.0,332.0
178.59999999999997,331.40000000000003
159.20000000000002,330.79999999999995
189.79999999999998,330.20000000000005
200.40000000000003,329.59999999999997
191.0,329.0
194.39999999999998,325.6
157.8,322.2
201.2,318.8
34.60000000000002,315.4
2.0,312.0
158.6,311.4
169.2,310.8
149.8,310.2
170.4,309.6
11.0,309.0
164.0,306.0
187.0,303.0
180.0,300.0
46.0,297.0
176.0,294.0
167.8,292.2
189.6,290.4
181.4,288.6
183.2,286.8
30.0,285.0
175.8,284.2
176.6,283.4
208.44,271.56
409.45000000000005,270.54999999999995
188.54000000000002,271.46
414.72,265.28
88.74000000000001,267.74
176.53999999999996,266.53999999999996
173.25,266.75
194.39999999999998,265.6
189.14999999999998,260.85
186.10999999999999,263.89
189.2,260.8
72.48000000000002,262.52
172.86,252.86
170.70999999999998,250.70999999999998
160.67,250.67
169.69000000000003,249.69000000000003
211.41,248.59
178.64000000000001,248.64000000000001
433.24,246.76
155.41,245.41
126.93,246.93
156.20000000000002,246.20000000000002
160.57000000000002,240.57000000000002
204.32,245.68
163.25,246.75
133.73,243.73
164.25999999999996,244.25999999999996
156.62999999999997,243.37000000000003
159.61999999999998,240.38000000000002
160.23,240.23
159.11,240.89
148.02000000000004,238.02000000000004
165.39999999999998,245.39999999999998
160.04999999999998,240.04999999999998
148.04000000000002,238.04000000000002
157.83,237.83
156.98999999999998,236.98999999999998
151.19000000000003,241.19000000000003
163.60000000000002,236.39999999999998
157.21,237.21
160.79000000000002,240.79000000000002
156.77,236.77
140.18,240.18
132.06000000000003,232.06000000000003
129.07,239.07
126.55000000000001,236.55
135.95000000000002,235.95000000000002
132.66,232.66
184.83,235.17
154.0,234.0
109.0,234.0
156.0,236.0
136.0,236.0
156.0,236.0
183.5,236.5
133.0,233.0
196.5,233.5
169.5,230.5
172.0,228.0
232.0,228.0
173.0,227.0
204.0,226.0
164.0,226.0
224.0,226.0
94.0,226.0
164.0,226.0
204.0,226.0
204.0,226.0
164.0,226.0
202.5,227.5
206.0,224.0
165.5,224.5
237.0,223.0
227.0,223.0
2.5,223.5
203.5,226.5
226.0,224.0
218.0,222.0
163.5,226.5
213.0,227.0
222.0,228.0
222.0,228.0
17.0,231.0
220.5,229.5
230.5,229.5
231.5,228.5
230.5,229.5
199.0,231.0
210.5,229.5
204.0,236.0
80.0,234.0
226.0,234.0
226.0,234.0
227.5,232.5
227.5,232.5
227.5,232.5
227.5,232.5
227.5,232.5
216.5,233.5
65.0,235.0
64.5,235.5
200.5,239.5
61.0,239.0
214.0,236.0
64.0,236.0
202.0,238.0
62.0,238.0
211.5,238.5
48.5,241.5
209.5,240.5
221.0,229.0
214.5,225.5
213.5,226.5
210.5,229.5
69.5,230.5
198.5,231.5
68.5,231.5
217.0,233.0
64.0,234.0
28.5,234.5
215.0,235.0
205.5,234.5
42.5,237.5
202.0,238.0
47.0,243.0
85.0,245.0
35.0,245.0
43.0,247.0
43.0,257.0
34.0,256.0
35.0,255.0
43.0,257.0
28.5,261.5
32.80000000000001,267.2
20.600000000000023,269.4
58.39999999999998,271.6
36.19999999999999,273.8
34.0,276.0
51.0,279.0
27.99999999999997,282.0
25.00000000000003,285.0
22.0,288.0
19.0,291.0
8.200000000000017,291.79999999999995
37.400000000000034,292.59999999999997
12.599999999999966,293.40000000000003
35.79999999999998,294.20000000000005
35.0,295.0
43.19999999999999,296.8
8.599999999999994,298.6
9.599999999999994,300.4
167.8,302.2
166.0,304.0
33.39999999999998,306.6
170.8,309.2
178.2,311.8
15.600000000000023,314.4
153.0,317.0
141.00000000000003,319.0
169.0,321.0
147.0,323.0
14.999999999999972,325.0
143.0,327.0
150.59999999999997,329.40000000000003
138.20000000000002,331.79999999999995
135.79999999999998,334.20000000000005
143.40000000000003,336.59999999999997
151.0,339.0
129.0,341.0
137.0,343.0
45.0,345.0
113.0,347.0
51.0,349.0
109.60000000000002,350.4
138.2,351.8
126.80000000000001,353.2
82.60000000000002,354.6
114.0,356.0
112.39999999999998,357.6
40.80000000000001,359.2
99.20000000000005,360.79999999999995
87.60000000000002,362.4
106.0,364.0
21.999999999999943,368.00000000000006
28.00000000000003,372.0
83.99999999999997,376.0
5.684341886080802e-14,379.99999999999994
66.0,384.0
6.80000000000004,383.19999999999993
57.599999999999966,382.40000000000003
68.40000000000003,381.59999999999997
9.19999999999996,380.80000000000007
70.0,380.0
68.20000000000002,381.79999999999995
76.40000000000003,383.59999999999997
64.59999999999997,385.40000000000003
52.79999999999998,387.20000000000005
71.0,389.0
60.39999999999998,389.6
49.799999999999955,390.20000000000005
59.200000000000045,390.79999999999995
78.60000000000002,391.4
68.0,392.0
77.00000000000003,393.0
66.00000000000006,393.99999999999994
74.99999999999994,395.00000000000006
73.99999999999997,396.0
73.0,397.0
72.99999999999994,397.00000000000006
73.00000000000003,397.0
72.99999999999997,397.0
63.00000000000006,396.99999999999994
73.0,397.0
61.80000000000001,398.2
60.60000000000005,399.4
19.39999999999995,400.6
68.19999999999999,401.8
67.0,403.0
57.19999999999999,402.8
47.400000000000006,402.6
67.6,402.4
67.80000000000001,402.2
78.0,402.0
47.60000000000005,402.4
57.19999999999999,402.8
76.80000000000001,403.2
76.39999999999995,403.6
66.0,404.0
66.80000000000001,403.2
37.60000000000005,402.4
68.39999999999995,401.6
79.19999999999999,400.8
10.0,400.0
60.39999999999998,399.6
60.799999999999955,399.20000000000005
71.20000000000005,398.79999999999995
71.60000000000002,398.4
72.0,398.0
51.5,398.5
31.5,398.5
71.5,398.5
69.0,401.0
73.0,397.0
52.5,397.5
67.0,403.0
61.0,399.0
75.5,394.5
75.0,395.0
22.5,397.5
79.19999999999999,390.8
61.80000000000001,388.2
204.4,385.6
57.0,383.0
18.399999999999977,381.6
10.200000000000045,380.20000000000005
161.20000000000005,378.79999999999995
162.60000000000002,377.4
34.0,376.0
175.19999999999996,374.80000000000007
186.40000000000003,373.59999999999997
177.59999999999997,372.40000000000003
1.1999999999999602,371.19999999999993
190.0,370.0
200.2,369.8
190.39999999999995,369.6
190.60000000000005,369.4
140.8,369.2
211.0,369.0
141.80000000000004,368.19999999999993
202.59999999999997,367.40000000000003
143.40000000000003,366.59999999999997
214.19999999999996,365.80000000000007
215.0,365.0
146.00000000000006,363.99999999999994
27.0,363.0
198.0,362.0
158.99999999999994,361.00000000000006
210.0,360.0
140.40000000000003,359.59999999999997
160.79999999999995,359.20000000000005
191.20000000000005,358.79999999999995
201.59999999999997,358.40000000000003
202.0,358.0
192.00000000000006,357.99999999999994
152.0,358.0
212.0,358.0
211.99999999999994,358.00000000000006
142.0,358.0
210.0,360.0
187.99999999999994,362.00000000000006
186.00000000000006,363.99999999999994
194.00000000000003,366.0
132.0,368.0
184.20000000000002,365.79999999999995
196.40000000000003,363.59999999999997
198.59999999999997,361.40000000000003
160.79999999999998,359.20000000000005
203.0,357.0
203.59999999999997,356.40000000000003
184.20000000000002,355.79999999999995
144.79999999999998,355.20000000000005
145.40000000000003,354.59999999999997
146.0,354.0
196.8,353.2
97.60000000000005,352.4
98.39999999999995,351.6
39.19999999999999,350.8
210.0,350.0
200.00000000000003,350.0
30.000000000000057,349.99999999999994
220.99999999999994,350.00000000000006
78.00000000000003,350.0
210.0,350.0
150.59999999999997,349.40000000000003
31.200000000000017,348.79999999999995
31.799999999999983,348.20000000000005
12.400000000000034,347.59999999999997
43.0,347.0
113.99999999999994,346.00000000000006
145.00000000000003,345.0
55.99999999999997,344.0
37.00000000000006,342.99999999999994
128.0,342.0
76.59999999999997,340.59999999999997
9.200000000000017,339.20000000000005
2.200000000000017,337.79999999999995
83.59999999999997,336.40000000000003
15.0,335.0
116.4,333.6
17.80000000000001,332.2
109.19999999999999,330.8
110.6,329.4
132.0,328.0
133.20000000000002,326.79999999999995
104.39999999999998,325.6
125.60000000000002,324.4
126.79999999999998,323.20000000000005
128.0,322.0
9.400000000000006,320.6
10.800000000000011,319.2
122.19999999999999,317.8
153.6,316.4
115.0,315.0
126.4,313.6
147.8,312.2
9.199999999999989,310.8
150.6,309.4
42.0,308.0
23.399999999999977,306.6
24.799999999999983,305.20000000000005
36.20000000000002,303.79999999999995
27.600000000000023,302.4
9.0,301.0
10.199999999999989,299.8
41.400000000000006,298.6
182.6,297.4
23.80000000000001,296.2
15.0,295.0
15.0,295.0
15.000000000000028,295.0
24.99999999999997,295.0
5.0,295.0
45.0,295.0
6.800000000000011,293.2
1.3999999999999773,291.4
0.39999999999997726,289.6
0.8000000000000114,287.8
73.0,286.0
65.79999999999998,284.20000000000005
47.60000000000002,282.4
29.399999999999977,280.6
31.200000000000017,278.79999999999995
15.0,277.0
24.600000000000023,275.4
36.20000000000002,273.79999999999995
47.79999999999998,272.20000000000005
6.600000000000023,270.6
31.0,269.0
22.19999999999999,267.8
23.400000000000006,266.6
34.599999999999994,265.4
65.80000000000001,264.2
37.0,263.0
37.599999999999994,262.4
38.19999999999999,261.8
38.80000000000001,261.2
19.400000000000006,260.6
40.0,260.0
50.599999999999994,259.4
61.19999999999999,258.8
71.80000000000001,258.2
182.4,257.6
393.0,257.0
8.199999999999989,256.2
86.4,255.4
198.0,242.0
28.80000000000001,253.8
197.0,253.0
197.2,252.8
187.4,252.6
205.0,235.0
206.0,234.0
206.0,234.0
219.5,230.5
159.5,230.5
214.0,226.0
221.0,229.0
218.0,232.0
155.0,235.0
54.5,230.5
210.0,230.0
210.0,230.0
191.5,228.5
223.0,227.0
224.5,225.5
214.5,225.5
212.0,228.0
217.5,232.5
212.5,227.5
220.5,229.5
210.5,229.5
197.0,223.0
229.0,231.0
209.0,231.0
221.5,228.5
213.5,226.5
233.5,226.5
212.5,227.5
222.5,227.5
232.5,227.5
216.5,223.5
200.5,229.5
158.5,231.5
228.5,231.5
193.0,227.0
192.5,227.5
222.5,227.5
189.0,231.0
193.0,227.0
231.5,228.5
224.5,225.5
221.5,228.5
212.0,228.0
234.0,226.0
224.0,226.0
223.0,227.0
219.0,231.0
210.0,230.0
209.5,230.5
219.5,230.5
209.5,230.5
221.0,229.0
426.5,223.5
226.0,224.0
216.0,224.0
206.0,224.0
67.5,222.5
80.0,220.0
72.5,217.5
101.5,218.5
73.5,216.5
83.5,216.5
73.5,216.5
260.5,219.5
70.0,220.0
114.5,215.5
266.5,213.5
83.5,216.5
80.5,209.5
76.5,213.5
85.0,215.0
90.0,210.0
81.5,218.5
84.0,216.0
276.5,213.5
273.5,216.5
87.0,213.0
91.5,208.5
57.0,213.0
106.5,213.5
274.5,215.5
50.5,209.5
246.0,214.0
108.0,212.0
88.0,212.0
48.0,212.0
88.5,211.5
89.5,210.5
58.5,211.5
75.5,214.5
43.0,217.0
55.5,214.5
66.5,213.5
69.0,211.0
79.0,211.0
269.5,210.5
54.0,216.0
21.5,217.5
75.5,214.5
267.5,212.5
58.0,212.0
71.5,218.5
97.0,213.0
99.0,211.0
82.5,217.5
85.5,224.5
67.5,222.5
62.5,227.5
69.0,221.0
40.0,220.0
53.5,226.5
72.5,227.5
82.5,227.5
53.5,226.5
70.5,229.5
29.0,230.0
34.0,232.0
48.0,232.0
16.5,233.5
32.5,237.5
65.5,234.5
44.5,235.5
32.5,237.5
41.0,239.0
37.5,242.5
43.5,246.5
31.0,249.0
72.0,248.0
20.5,249.5
43.0,257.0
47.5,262.5
44.5,255.5
102.0,258.0
210.5,259.5
186.5,263.5
184.0,266.0
193.0,267.0
177.0,263.0
197.0,263.0
204.0,266.0
192.5,267.5
181.5,268.5
185.5,274.5
172.5,277.5
188.5,271.5
173.5,276.5
178.5,281.5
177.0,283.0
168.0,282.0
166.5,283.5
177.5,282.5
170.0,290.0
158.5,291.5
163.60000000000002,296.4
162.2,297.8
160.8,299.2
159.39999999999998,300.6
148.0,302.0
28.19999999999999,303.2
235.59999999999997,304.40000000000003
154.40000000000003,305.59999999999997
143.2,306.8
132.0,308.0
130.0,310.0
128.0,312.0
126.0,314.0
64.0,316.0
48.0,318.0
121.0,319.0
210.0,320.0
32.0,321.0
98.0,322.0
207.0,323.0
196.40000000000003,323.59999999999997
205.80000000000007,324.19999999999993
215.82999999999998,314.17
192.0,318.0
222.0,318.0
35.0,318.0
201.0,319.0
207.5,322.5
207.0,323.0
85.0,323.0
217.0,323.0
206.5,323.5
217.0,323.0
194.0,326.0
214.0,326.0
204.0,326.0
53.0,326.0
213.5,326.5
193.5,326.5
203.5,326.5
203.5,326.5
203.5,326.5
193.5,326.5
204.0,326.0
204.0,326.0
194.5,325.5
194.5,325.5
194.5,325.5
184.5,325.5
204.5,325.5
204.5,325.5
194.5,325.5
214.5,325.5
214.5,325.5
174.5,325.5
204.5,325.5
204.5,325.5
194.5,325.5
184.5,325.5
194.5,325.5
194.5,325.5
194.5,325.5
184.5,325.5
194.5,325.5
174.5,325.5
194.5,325.5
184.5,325.5
214.5,325.5
192.0,328.0
182.0,328.0
1.0,328.0
212.0,328.0
202.0,328.0
182.0,328.0
192.0,328.0
202.0,328.0
172.0,328.0
192.0,328.0
179.0,341.0
189.0,341.0
175.5,344.5
185.5,344.5
175.5,344.5
195.5,344.5
191.0,349.0
206.39999999999998,353.6
153.8,356.2
201.2,358.8
138.60000000000002,361.4
186.0,364.0
56.799999999999955,366.79999999999995
120.39999999999998,369.6
197.60000000000002,372.4
174.79999999999995,375.20000000000005
182.0,378.0
173.79999999999998,376.20000000000005
195.5,354.5
147.0,353.0
207.0,353.0
197.0,353.0
207.0,353.0
34.5,355.5
204.5,355.5
144.5,355.5
184.5,355.5
94.5,355.5
194.5,355.5
194.5,355.5
208.5,351.5
171.0,349.0
203.0,347.0
34.0,346.0
213.5,346.5
211.0,349.0
205.5,344.5
195.5,344.5
185.5,344.5
195.5,344.5
85.5,344.5
203.0,347.0
203.0,347.0
215.5,344.5
74.5,344.5
82.0,346.0
83.0,347.0
84.0,346.0
213.5,346.5
218.0,342.0
68.0,342.0
187.0,343.0
187.0,343.0
107.0,343.0
78.0,343.0
47.0,343.0
188.5,341.5
90.0,340.0
100.0,340.0
90.0,340.0
110.0,340.0
2.5,338.5
94.5,335.5
25.5,332.5
223.5,326.5
232.0,328.0
122.0,328.0
227.0,323.0
208.0,322.0
115.5,324.5
129.5,320.5
129.5,320.5
126.5,313.5
117.5,322.5
127.5,322.5
114.80000000000001,325.2
127.0,323.0
126.39999999999998,323.6
125.79999999999998,324.20000000000005
125.20000000000002,324.79999999999995
134.60000000000002,325.4
127.5,312.5
207.5,312.5
165.5,304.5
155.5,304.5
169.5,300.5
174.5,295.5
170.5,299.5
152.00000000000003,308.0
162.99999999999997,307.0
164.0,306.0
155.0,305.0
166.20000000000002,303.79999999999995
157.39999999999998,302.6
48.60000000000002,301.4
179.79999999999998,300.20000000000005
51.0,299.0
52.0,298.0
43.0,297.0
64.0,296.0
15.0,295.0
4.0,294.0
1.1999999999999886,291.8
20.400000000000006,289.6
72.6,287.4
267.8,285.2
47.0,283.0
19.00000000000003,281.0
11.0,279.0
13.0,277.0
214.99999999999997,275.0
187.0,273.0
27.799999999999983,272.20000000000005
28.600000000000023,271.4
67.60000000000002,270.6
20.200000000000017,269.79999999999995
211.0,269.0
6.200000000000017,267.79999999999995
1.400000000000034,266.59999999999997
14.599999999999966,265.40000000000003
35.79999999999998,264.20000000000005
67.0,263.0
90.99999999999997,263.0
217.0,263.0
47.0,263.0
26.99999999999997,263.0
47.0,263.0
67.4,262.6
59.5,240.5
59.5,240.5
201.5,238.5
71.5,238.5
201.5,238.5
82.0,238.0
202.0,238.0
72.0,238.0
16.5,237.5
205.5,234.5
215.5,234.5
215.5,234.5
216.5,233.5
216.0,234.0
206.5,233.5
220.0,230.0
223.0,227.0
215.5,224.5
210.5,229.5
221.5,228.5
211.5,228.5
